datetime,session_id,participant,minute_index,protocol_block,protocol_phase,expected_fan_mode
2024-06-20 15:13:00,P11_D04_BRI-MID,P11,81,1,steady_state,fan_fixed
2024-06-20 15:14:00,P11_D04_BRI-MID,P11,82,1,steady_state,fan_fixed
2024-06-20 15:15:00,P11_D04_BRI-MID,P11,83,1,steady_state,fan_fixed
2024-06-20 15:16:00,P11_D04_BRI-MID,P11,84,1,steady_state,fan_fixed
2024-06-20 15:17:00,P11_D04_BRI-MID,P11,85,1,steady_state,fan_fixed
2024-06-20 15:18:00,P11_D04_BRI-MID,P11,86,1,steady_state,fan_fixed
2024-06-20 15:19:00,P11_D04_BRI-MID,P11,87,1,steady_state,fan_fixed
2024-06-20 15:20:00,P11_D04_BRI-MID,P11,88,1,steady_state,fan_fixed
2024-06-20 15:21:00,P11_D04_BRI-MID,P11,89,1,steady_state,fan_fixed
2024-06-20 15:22:00,P11_D04_BRI-MID,P11,90,1,steady_state,fan_fixed
2024-06-20 15:23:00,P11_D04_BRI-MID,P11,91,1,steady_state,fan_fixed
2024-06-20 15:24:00,P11_D04_BRI-MID,P11,92,1,steady_state,fan_fixed
2024-06-20 15:25:00,P11_D04_BRI-MID,P11,93,1,steady_state,fan_fixed
2024-06-20 15:26:00,P11_D04_BRI-MID,P11,94,1,steady_state,fan_fixed
2024-06-20 15:27:00,P11_D04_BRI-MID,P11,95,1,steady_state,fan_fixed
2024-06-20 15:28:00,P11_D04_BRI-MID,P11,96,1,steady_state,fan_fixed
2024-06-20 15:29:00,P11_D04_BRI-MID,P11,97,1,overall_comfort,fan_as_is
2024-06-20 15:30:00,P11_D04_BRI-MID,P11,98,1,overall_comfort,fan_as_is
2024-06-20 15:31:00,P11_D04_BRI-MID,P11,99,1,overall_comfort,fan_as_is
2024-06-20 15:32:00,P11_D04_BRI-MID,P11,100,1,overall_comfort,fan_as_is
2024-06-20 15:33:00,P11_D04_BRI-MID,P11,101,1,overall_comfort,fan_as_is
2024-06-20 15:34:00,P11_D04_BRI-MID,P11,102,2,fan_at_constant_speed,fan_constant
2024-06-20 15:35:00,P11_D04_BRI-MID,P11,103,2,fan_at_constant_speed,fan_constant
2024-06-20 15:36:00,P11_D04_BRI-MID,P11,104,2,fan_at_constant_speed,fan_constant
2024-06-20 15:37:00,P11_D04_BRI-MID,P11,105,2,fan_at_constant_speed,fan_constant
2024-06-20 15:38:00,P11_D04_BRI-MID,P11,106,2,fan_at_constant_speed,fan_constant
2024-06-20 15:39:00,P11_D04_BRI-MID,P11,107,2,fan_at_constant_speed,fan_constant
2024-06-20 15:40:00,P11_D04_BRI-MID,P11,108,2,skin_rewarming,fan_off
2024-06-20 15:41:00,P11_D04_BRI-MID,P11,109,2,skin_rewarming,fan_off
2024-06-20 15:42:00,P11_D04_BRI-MID,P11,110,2,skin_rewarming,fan_off
2024-06-20 15:43:00,P11_D04_BRI-MID,P11,111,2,skin_rewarming,fan_off
2024-06-20 15:44:00,P11_D04_BRI-MID,P11,112,2,skin_rewarming,fan_off
2024-06-20 15:45:00,P11_D04_BRI-MID,P11,113,2,skin_rewarming,fan_off
2024-06-20 15:46:00,P11_D04_BRI-MID,P11,114,2,skin_rewarming,fan_off
2024-06-20 15:47:00,P11_D04_BRI-MID,P11,115,2,skin_rewarming,fan_off
2024-06-20 15:48:00,P11_D04_BRI-MID,P11,116,2,fan_free_control,fan_free_control
2024-06-20 15:49:00,P11_D04_BRI-MID,P11,117,2,fan_free_control,fan_free_control
2024-06-20 15:50:00,P11_D04_BRI-MID,P11,118,2,fan_free_control,fan_free_control
2024-06-20 15:51:00,P11_D04_BRI-MID,P11,119,2,fan_free_control,fan_free_control
2024-06-20 15:52:00,P11_D04_BRI-MID,P11,120,2,fan_free_control,fan_free_control
2024-06-20 15:53:00,P11_D04_BRI-MID,P11,121,2,fan_free_control,fan_free_control
2024-06-20 15:54:00,P11_D04_BRI-MID,P11,122,2,fan_free_control,fan_free_control
2024-06-20 15:55:00,P11_D04_BRI-MID,P11,123,2,fan_free_control,fan_free_control
2024-06-20 15:56:00,P11_D04_BRI-MID,P11,124,2,fan_free_control,fan_free_control
2024-06-20 15:57:00,P11_D04_BRI-MID,P11,125,2,fan_free_control,fan_free_control
2024-06-20 15:58:00,P11_D04_BRI-MID,P11,126,2,fan_free_control,fan_free_control
2024-06-20 15:59:00,P11_D04_BRI-MID,P11,127,2,skin_rewarming,fan_off
2024-06-20 16:00:00,P11_D04_BRI-MID,P11,128,2,steady_state,fan_fixed
2024-06-20 16:01:00,P11_D04_BRI-MID,P11,129,2,steady_state,fan_fixed
2024-06-20 16:02:00,P11_D04_BRI-MID,P11,130,2,steady_state,fan_fixed
2024-06-20 16:03:00,P11_D04_BRI-MID,P11,131,2,steady_state,fan_fixed
2024-06-20 16:04:00,P11_D04_BRI-MID,P11,132,2,steady_state,fan_fixed
2024-06-20 16:05:00,P11_D04_BRI-MID,P11,133,2,steady_state,fan_fixed
2024-06-20 16:06:00,P11_D04_BRI-MID,P11,134,2,steady_state,fan_fixed
2024-06-20 16:07:00,P11_D04_BRI-MID,P11,135,2,steady_state,fan_fixed
2024-06-20 16:08:00,P11_D04_BRI-MID,P11,136,2,steady_state,fan_fixed
2024-06-20 16:09:00,P11_D04_BRI-MID,P11,137,2,steady_state,fan_fixed
2024-06-20 16:10:00,P11_D04_BRI-MID,P11,138,2,steady_state,fan_fixed
2024-06-20 16:11:00,P11_D04_BRI-MID,P11,139,2,steady_state,fan_fixed
2024-06-20 16:12:00,P11_D04_BRI-MID,P11,140,2,steady_state,fan_fixed
2024-06-20 16:13:00,P11_D04_BRI-MID,P11,141,2,steady_state,fan_fixed
2024-06-20 16:14:00,P11_D04_BRI-MID,P11,142,2,steady_state,fan_fixed
2024-06-20 16:15:00,P11_D04_BRI-MID,P11,143,2,steady_state,fan_fixed
2024-06-20 16:16:00,P11_D04_BRI-MID,P11,144,2,steady_state,fan_fixed
2024-06-20 16:17:00,P11_D04_BRI-MID,P11,145,2,steady_state,fan_fixed
2024-06-20 16:18:00,P11_D04_BRI-MID,P11,146,2,steady_state,fan_fixed
2024-06-20 16:19:00,P11_D04_BRI-MID,P11,147,2,steady_state,fan_fixed
2024-06-20 16:20:00,P11_D04_BRI-MID,P11,148,2,steady_state,fan_fixed
2024-06-20 16:21:00,P11_D04_BRI-MID,P11,149,2,steady_state,fan_fixed
2024-06-20 16:22:00,P11_D04_BRI-MID,P11,150,2,steady_state,fan_fixed
2024-06-20 16:23:00,P11_D04_BRI-MID,P11,151,2,steady_state,fan_fixed
2024-06-20 16:24:00,P11_D04_BRI-MID,P11,152,2,steady_state,fan_fixed
2024-06-20 16:25:00,P11_D04_BRI-MID,P11,153,2,overall_comfort,fan_as_is
2024-06-20 16:26:00,P11_D04_BRI-MID,P11,154,2,overall_comfort,fan_as_is
2024-06-20 16:27:00,P11_D04_BRI-MID,P11,155,2,overall_comfort,fan_as_is
2024-06-20 16:28:00,P11_D04_BRI-MID,P11,156,2,overall_comfort,fan_as_is
2024-06-20 16:29:00,P11_D04_BRI-MID,P11,157,2,overall_comfort,fan_as_is
2024-06-20 16:30:00,P11_D04_BRI-MID,P11,158,3,fan_at_constant_speed,fan_constant
2024-06-20 16:31:00,P11_D04_BRI-MID,P11,159,3,fan_at_constant_speed,fan_constant
2024-06-20 16:32:00,P11_D04_BRI-MID,P11,160,3,fan_at_constant_speed,fan_constant
2024-06-20 16:33:00,P11_D04_BRI-MID,P11,161,3,fan_at_constant_speed,fan_constant
2024-06-20 16:34:00,P11_D04_BRI-MID,P11,162,3,fan_at_constant_speed,fan_constant
2024-06-20 16:35:00,P11_D04_BRI-MID,P11,163,3,fan_at_constant_speed,fan_constant
2024-06-20 16:36:00,P11_D04_BRI-MID,P11,164,3,skin_rewarming,fan_off
2024-06-20 16:37:00,P11_D04_BRI-MID,P11,165,3,skin_rewarming,fan_off
2024-06-20 16:38:00,P11_D04_BRI-MID,P11,166,3,skin_rewarming,fan_off
2024-06-20 16:39:00,P11_D04_BRI-MID,P11,167,3,skin_rewarming,fan_off
2024-06-20 16:40:00,P11_D04_BRI-MID,P11,168,3,skin_rewarming,fan_off
2024-06-20 16:41:00,P11_D04_BRI-MID,P11,169,3,skin_rewarming,fan_off
2024-06-20 16:42:00,P11_D04_BRI-MID,P11,170,3,skin_rewarming,fan_off
2024-06-20 16:43:00,P11_D04_BRI-MID,P11,171,3,skin_rewarming,fan_off
2024-06-20 16:44:00,P11_D04_BRI-MID,P11,172,3,skin_rewarming,fan_off
2024-06-20 16:45:00,P11_D04_BRI-MID,P11,173,3,fan_free_control,fan_free_control
2024-06-20 16:46:00,P11_D04_BRI-MID,P11,174,3,fan_free_control,fan_free_control
2024-06-20 16:47:00,P11_D04_BRI-MID,P11,175,3,fan_free_control,fan_free_control
2024-06-20 16:48:00,P11_D04_BRI-MID,P11,176,3,fan_free_control,fan_free_control
2024-06-20 16:49:00,P11_D04_BRI-MID,P11,177,3,fan_free_control,fan_free_control
2024-06-20 16:50:00,P11_D04_BRI-MID,P11,178,3,fan_free_control,fan_free_control
2024-06-20 16:51:00,P11_D04_BRI-MID,P11,179,3,fan_free_control,fan_free_control
2024-06-20 16:52:00,P11_D04_BRI-MID,P11,180,3,fan_free_control,fan_free_control
2024-06-20 16:53:00,P11_D04_BRI-MID,P11,181,3,fan_free_control,fan_free_control
2024-06-20 16:54:00,P11_D04_BRI-MID,P11,182,3,fan_free_control,fan_free_control
2024-06-20 16:55:00,P11_D04_BRI-MID,P11,183,3,skin_rewarming,fan_off
2024-06-20 16:56:00,P11_D04_BRI-MID,P11,184,3,steady_state,fan_fixed
2024-06-20 16:57:00,P11_D04_BRI-MID,P11,185,3,steady_state,fan_fixed
2024-06-20 16:58:00,P11_D04_BRI-MID,P11,186,3,steady_state,fan_fixed
2024-06-20 16:59:00,P11_D04_BRI-MID,P11,187,3,steady_state,fan_fixed
2024-06-20 17:00:00,P11_D04_BRI-MID,P11,188,3,steady_state,fan_fixed
2024-06-20 17:01:00,P11_D04_BRI-MID,P11,189,3,steady_state,fan_fixed
2024-06-20 17:02:00,P11_D04_BRI-MID,P11,190,3,steady_state,fan_fixed
2024-06-20 17:03:00,P11_D04_BRI-MID,P11,191,3,steady_state,fan_fixed
2024-06-20 17:04:00,P11_D04_BRI-MID,P11,192,3,steady_state,fan_fixed
2024-06-20 17:05:00,P11_D04_BRI-MID,P11,193,3,overall_comfort,fan_as_is
2024-06-17 13:49:00,P12_D01_DIM-MID,P12,0,0,acclimation,fan_off
2024-06-17 13:50:00,P12_D01_DIM-MID,P12,1,0,acclimation,fan_off
2024-06-17 13:51:00,P12_D01_DIM-MID,P12,2,0,acclimation,fan_off
2024-06-17 13:52:00,P12_D01_DIM-MID,P12,3,0,acclimation,fan_off
2024-06-17 13:53:00,P12_D01_DIM-MID,P12,4,0,acclimation,fan_off
2024-06-17 13:54:00,P12_D01_DIM-MID,P12,5,0,acclimation,fan_off
2024-06-17 13:55:00,P12_D01_DIM-MID,P12,6,0,acclimation,fan_off
2024-06-17 13:56:00,P12_D01_DIM-MID,P12,7,0,acclimation,fan_off
2024-06-17 13:57:00,P12_D01_DIM-MID,P12,8,0,acclimation,fan_off
2024-06-17 13:58:00,P12_D01_DIM-MID,P12,9,0,acclimation,fan_off
2024-06-17 13:59:00,P12_D01_DIM-MID,P12,10,0,acclimation,fan_off
2024-06-17 14:00:00,P12_D01_DIM-MID,P12,11,0,acclimation,fan_off
2024-06-17 14:01:00,P12_D01_DIM-MID,P12,12,0,acclimation,fan_off
2024-06-17 14:02:00,P12_D01_DIM-MID,P12,13,0,acclimation,fan_off
2024-06-17 14:03:00,P12_D01_DIM-MID,P12,14,0,acclimation,fan_off
2024-06-17 14:04:00,P12_D01_DIM-MID,P12,15,0,acclimation,fan_off
2024-06-17 14:05:00,P12_D01_DIM-MID,P12,16,0,acclimation,fan_off
2024-06-17 14:06:00,P12_D01_DIM-MID,P12,17,0,acclimation,fan_off
2024-06-17 14:07:00,P12_D01_DIM-MID,P12,18,0,acclimation,fan_off
2024-06-17 14:08:00,P12_D01_DIM-MID,P12,19,0,acclimation,fan_off
2024-06-17 14:09:00,P12_D01_DIM-MID,P12,20,0,acclimation,fan_off
2024-06-17 14:10:00,P12_D01_DIM-MID,P12,21,0,acclimation,fan_off
2024-06-17 14:11:00,P12_D01_DIM-MID,P12,22,0,acclimation,fan_off
2024-06-17 14:12:00,P12_D01_DIM-MID,P12,23,0,acclimation,fan_off
2024-06-17 14:13:00,P12_D01_DIM-MID,P12,24,0,acclimation,fan_off
2024-06-17 14:14:00,P12_D01_DIM-MID,P12,25,0,acclimation,fan_off
2024-06-17 14:15:00,P12_D01_DIM-MID,P12,26,0,acclimation,fan_off
2024-06-17 14:16:00,P12_D01_DIM-MID,P12,27,0,acclimation,fan_off
2024-06-17 14:17:00,P12_D01_DIM-MID,P12,28,0,acclimation,fan_off
2024-06-17 14:18:00,P12_D01_DIM-MID,P12,29,0,acclimation,fan_off
2024-06-17 14:19:00,P12_D01_DIM-MID,P12,30,0,acclimation,fan_off
2024-06-17 14:20:00,P12_D01_DIM-MID,P12,31,0,acclimation,fan_off
2024-06-17 14:21:00,P12_D01_DIM-MID,P12,32,0,acclimation,fan_off
2024-06-17 14:22:00,P12_D01_DIM-MID,P12,33,0,acclimation,fan_off
2024-06-17 14:23:00,P12_D01_DIM-MID,P12,34,0,acclimation,fan_off
2024-06-17 14:24:00,P12_D01_DIM-MID,P12,35,0,acclimation,fan_off
2024-06-17 14:25:00,P12_D01_DIM-MID,P12,36,0,acclimation,fan_off
2024-06-17 14:26:00,P12_D01_DIM-MID,P12,37,0,acclimation,fan_off
2024-06-17 14:27:00,P12_D01_DIM-MID,P12,38,0,acclimation,fan_off
2024-06-17 14:28:00,P12_D01_DIM-MID,P12,39,0,acclimation,fan_off
2024-06-17 14:29:00,P12_D01_DIM-MID,P12,40,1,overall_comfort,fan_as_is
2024-06-17 14:30:00,P12_D01_DIM-MID,P12,41,1,overall_comfort,fan_as_is
2024-06-17 14:31:00,P12_D01_DIM-MID,P12,42,1,overall_comfort,fan_as_is
2024-06-17 14:32:00,P12_D01_DIM-MID,P12,43,1,overall_comfort,fan_as_is
2024-06-17 14:33:00,P12_D01_DIM-MID,P12,44,1,overall_comfort,fan_as_is
2024-06-17 14:34:00,P12_D01_DIM-MID,P12,45,1,overall_comfort,fan_as_is
2024-06-17 14:35:00,P12_D01_DIM-MID,P12,46,1,fan_at_constant_speed,fan_constant
2024-06-17 14:36:00,P12_D01_DIM-MID,P12,47,1,fan_at_constant_speed,fan_constant
2024-06-17 14:37:00,P12_D01_DIM-MID,P12,48,1,fan_at_constant_speed,fan_constant
2024-06-17 14:38:00,P12_D01_DIM-MID,P12,49,1,fan_at_constant_speed,fan_constant
2024-06-17 14:39:00,P12_D01_DIM-MID,P12,50,1,fan_at_constant_speed,fan_constant
2024-06-17 14:40:00,P12_D01_DIM-MID,P12,51,1,skin_rewarming,fan_off
2024-06-17 14:41:00,P12_D01_DIM-MID,P12,52,1,skin_rewarming,fan_off
2024-06-17 14:42:00,P12_D01_DIM-MID,P12,53,1,skin_rewarming,fan_off
2024-06-17 14:43:00,P12_D01_DIM-MID,P12,54,1,skin_rewarming,fan_off
2024-06-17 14:44:00,P12_D01_DIM-MID,P12,55,1,skin_rewarming,fan_off
2024-06-17 14:45:00,P12_D01_DIM-MID,P12,56,1,skin_rewarming,fan_off
2024-06-17 14:46:00,P12_D01_DIM-MID,P12,57,1,skin_rewarming,fan_off
2024-06-17 14:47:00,P12_D01_DIM-MID,P12,58,1,skin_rewarming,fan_off
2024-06-17 14:48:00,P12_D01_DIM-MID,P12,59,1,skin_rewarming,fan_off
2024-06-17 14:49:00,P12_D01_DIM-MID,P12,60,1,fan_free_control,fan_free_control
2024-06-17 14:50:00,P12_D01_DIM-MID,P12,61,1,fan_free_control,fan_free_control
2024-06-17 14:51:00,P12_D01_DIM-MID,P12,62,1,fan_free_control,fan_free_control
2024-06-17 14:52:00,P12_D01_DIM-MID,P12,63,1,fan_free_control,fan_free_control
2024-06-17 14:53:00,P12_D01_DIM-MID,P12,64,1,fan_free_control,fan_free_control
2024-06-17 14:54:00,P12_D01_DIM-MID,P12,65,1,fan_free_control,fan_free_control
2024-06-17 14:55:00,P12_D01_DIM-MID,P12,66,1,fan_free_control,fan_free_control
2024-06-17 14:56:00,P12_D01_DIM-MID,P12,67,1,fan_free_control,fan_free_control
2024-06-17 14:57:00,P12_D01_DIM-MID,P12,68,1,fan_free_control,fan_free_control
2024-06-17 14:58:00,P12_D01_DIM-MID,P12,69,1,fan_free_control,fan_free_control
2024-06-17 14:59:00,P12_D01_DIM-MID,P12,70,1,skin_rewarming,fan_off
2024-06-17 15:00:00,P12_D01_DIM-MID,P12,71,1,steady_state,fan_fixed
2024-06-17 15:01:00,P12_D01_DIM-MID,P12,72,1,steady_state,fan_fixed
2024-06-17 15:02:00,P12_D01_DIM-MID,P12,73,1,steady_state,fan_fixed
2024-06-17 15:03:00,P12_D01_DIM-MID,P12,74,1,steady_state,fan_fixed
2024-06-17 15:04:00,P12_D01_DIM-MID,P12,75,1,steady_state,fan_fixed
2024-06-17 15:05:00,P12_D01_DIM-MID,P12,76,1,steady_state,fan_fixed
2024-06-17 15:06:00,P12_D01_DIM-MID,P12,77,1,steady_state,fan_fixed
2024-06-17 15:07:00,P12_D01_DIM-MID,P12,78,1,steady_state,fan_fixed
2024-06-17 15:08:00,P12_D01_DIM-MID,P12,79,1,steady_state,fan_fixed
2024-06-17 15:09:00,P12_D01_DIM-MID,P12,80,1,steady_state,fan_fixed
2024-06-17 15:10:00,P12_D01_DIM-MID,P12,81,1,steady_state,fan_fixed
2024-06-17 15:11:00,P12_D01_DIM-MID,P12,82,1,steady_state,fan_fixed
2024-06-17 15:12:00,P12_D01_DIM-MID,P12,83,1,steady_state,fan_fixed
2024-06-17 15:13:00,P12_D01_DIM-MID,P12,84,1,steady_state,fan_fixed
2024-06-17 15:14:00,P12_D01_DIM-MID,P12,85,1,steady_state,fan_fixed
2024-06-17 15:15:00,P12_D01_DIM-MID,P12,86,1,steady_state,fan_fixed
2024-06-17 15:16:00,P12_D01_DIM-MID,P12,87,1,steady_state,fan_fixed
2024-06-17 15:17:00,P12_D01_DIM-MID,P12,88,1,steady_state,fan_fixed
2024-06-17 15:18:00,P12_D01_DIM-MID,P12,89,1,steady_state,fan_fixed
2024-06-17 15:19:00,P12_D01_DIM-MID,P12,90,1,steady_state,fan_fixed
2024-06-17 15:20:00,P12_D01_DIM-MID,P12,91,1,steady_state,fan_fixed
2024-06-17 15:21:00,P12_D01_DIM-MID,P12,92,1,steady_state,fan_fixed
2024-06-17 15:22:00,P12_D01_DIM-MID,P12,93,1,steady_state,fan_fixed
2024-06-17 15:23:00,P12_D01_DIM-MID,P12,94,1,steady_state,fan_fixed
2024-06-17 15:24:00,P12_D01_DIM-MID,P12,95,1,steady_state,fan_fixed
2024-06-17 15:25:00,P12_D01_DIM-MID,P12,96,1,steady_state,fan_fixed
2024-06-17 15:26:00,P12_D01_DIM-MID,P12,97,1,overall_comfort,fan_as_is
2024-06-17 15:27:00,P12_D01_DIM-MID,P12,98,1,overall_comfort,fan_as_is
2024-06-17 15:28:00,P12_D01_DIM-MID,P12,99,1,overall_comfort,fan_as_is
2024-06-17 15:29:00,P12_D01_DIM-MID,P12,100,1,overall_comfort,fan_as_is
2024-06-17 15:30:00,P12_D01_DIM-MID,P12,101,1,overall_comfort,fan_as_is
2024-06-17 15:31:00,P12_D01_DIM-MID,P12,102,2,fan_at_constant_speed,fan_constant
2024-06-17 15:32:00,P12_D01_DIM-MID,P12,103,2,fan_at_constant_speed,fan_constant
2024-06-17 15:33:00,P12_D01_DIM-MID,P12,104,2,fan_at_constant_speed,fan_constant
2024-06-17 15:34:00,P12_D01_DIM-MID,P12,105,2,fan_at_constant_speed,fan_constant
2024-06-17 15:35:00,P12_D01_DIM-MID,P12,106,2,fan_at_constant_speed,fan_constant
2024-06-17 15:36:00,P12_D01_DIM-MID,P12,107,2,skin_rewarming,fan_off
2024-06-17 15:37:00,P12_D01_DIM-MID,P12,108,2,skin_rewarming,fan_off
2024-06-17 15:38:00,P12_D01_DIM-MID,P12,109,2,skin_rewarming,fan_off
2024-06-17 15:39:00,P12_D01_DIM-MID,P12,110,2,skin_rewarming,fan_off
2024-06-17 15:40:00,P12_D01_DIM-MID,P12,111,2,skin_rewarming,fan_off
2024-06-17 15:41:00,P12_D01_DIM-MID,P12,112,2,skin_rewarming,fan_off
2024-06-17 15:42:00,P12_D01_DIM-MID,P12,113,2,skin_rewarming,fan_off
2024-06-17 15:43:00,P12_D01_DIM-MID,P12,114,2,skin_rewarming,fan_off
2024-06-17 15:44:00,P12_D01_DIM-MID,P12,115,2,skin_rewarming,fan_off
2024-06-17 15:45:00,P12_D01_DIM-MID,P12,116,2,fan_free_control,fan_free_control
2024-06-17 15:46:00,P12_D01_DIM-MID,P12,117,2,fan_free_control,fan_free_control
2024-06-17 15:47:00,P12_D01_DIM-MID,P12,118,2,fan_free_control,fan_free_control
2024-06-17 15:48:00,P12_D01_DIM-MID,P12,119,2,fan_free_control,fan_free_control
2024-06-17 15:49:00,P12_D01_DIM-MID,P12,120,2,fan_free_control,fan_free_control
2024-06-17 15:50:00,P12_D01_DIM-MID,P12,121,2,fan_free_control,fan_free_control
2024-06-17 15:51:00,P12_D01_DIM-MID,P12,122,2,fan_free_control,fan_free_control
2024-06-17 15:52:00,P12_D01_DIM-MID,P12,123,2,fan_free_control,fan_free_control
2024-06-17 15:53:00,P12_D01_DIM-MID,P12,124,2,fan_free_control,fan_free_control
2024-06-17 15:54:00,P12_D01_DIM-MID,P12,125,2,fan_free_control,fan_free_control
2024-06-17 15:55:00,P12_D01_DIM-MID,P12,126,2,skin_rewarming,fan_off
2024-06-17 15:56:00,P12_D01_DIM-MID,P12,127,2,steady_state,fan_fixed
2024-06-17 15:57:00,P12_D01_DIM-MID,P12,128,2,steady_state,fan_fixed
2024-06-17 15:58:00,P12_D01_DIM-MID,P12,129,2,steady_state,fan_fixed
2024-06-17 15:59:00,P12_D01_DIM-MID,P12,130,2,steady_state,fan_fixed
2024-06-17 16:00:00,P12_D01_DIM-MID,P12,131,2,steady_state,fan_fixed
2024-06-17 16:01:00,P12_D01_DIM-MID,P12,132,2,steady_state,fan_fixed
2024-06-17 16:02:00,P12_D01_DIM-MID,P12,133,2,steady_state,fan_fixed
2024-06-17 16:03:00,P12_D01_DIM-MID,P12,134,2,steady_state,fan_fixed
2024-06-17 16:04:00,P12_D01_DIM-MID,P12,135,2,steady_state,fan_fixed
2024-06-17 16:05:00,P12_D01_DIM-MID,P12,136,2,steady_state,fan_fixed
2024-06-17 16:06:00,P12_D01_DIM-MID,P12,137,2,steady_state,fan_fixed
2024-06-17 16:07:00,P12_D01_DIM-MID,P12,138,2,steady_state,fan_fixed
2024-06-17 16:08:00,P12_D01_DIM-MID,P12,139,2,steady_state,fan_fixed
2024-06-17 16:09:00,P12_D01_DIM-MID,P12,140,2,steady_state,fan_fixed
2024-06-17 16:10:00,P12_D01_DIM-MID,P12,141,2,steady_state,fan_fixed
2024-06-17 16:11:00,P12_D01_DIM-MID,P12,142,2,steady_state,fan_fixed
2024-06-17 16:12:00,P12_D01_DIM-MID,P12,143,2,steady_state,fan_fixed
2024-06-17 16:13:00,P12_D01_DIM-MID,P12,144,2,steady_state,fan_fixed
2024-06-17 16:14:00,P12_D01_DIM-MID,P12,145,2,steady_state,fan_fixed
2024-06-17 16:15:00,P12_D01_DIM-MID,P12,146,2,steady_state,fan_fixed
2024-06-17 16:16:00,P12_D01_DIM-MID,P12,147,2,steady_state,fan_fixed
2024-06-17 16:17:00,P12_D01_DIM-MID,P12,148,2,steady_state,fan_fixed
2024-06-17 16:18:00,P12_D01_DIM-MID,P12,149,2,steady_state,fan_fixed
2024-06-17 16:19:00,P12_D01_DIM-MID,P12,150,2,steady_state,fan_fixed
2024-06-17 16:20:00,P12_D01_DIM-MID,P12,151,2,steady_state,fan_fixed
2024-06-17 16:21:00,P12_D01_DIM-MID,P12,152,2,steady_state,fan_fixed
2024-06-17 16:22:00,P12_D01_DIM-MID,P12,153,2,overall_comfort,fan_as_is
2024-06-17 16:23:00,P12_D01_DIM-MID,P12,154,2,overall_comfort,fan_as_is
2024-06-17 16:24:00,P12_D01_DIM-MID,P12,155,2,overall_comfort,fan_as_is
2024-06-17 16:25:00,P12_D01_DIM-MID,P12,156,2,overall_comfort,fan_as_is
2024-06-17 16:26:00,P12_D01_DIM-MID,P12,157,2,overall_comfort,fan_as_is
2024-06-17 16:27:00,P12_D01_DIM-MID,P12,158,3,fan_at_constant_speed,fan_constant
2024-06-17 16:28:00,P12_D01_DIM-MID,P12,159,3,fan_at_constant_speed,fan_constant
2024-06-17 16:29:00,P12_D01_DIM-MID,P12,160,3,fan_at_constant_speed,fan_constant
2024-06-17 16:30:00,P12_D01_DIM-MID,P12,161,3,fan_at_constant_speed,fan_constant
2024-06-17 16:31:00,P12_D01_DIM-MID,P12,162,3,fan_at_constant_speed,fan_constant
2024-06-17 16:32:00,P12_D01_DIM-MID,P12,163,3,skin_rewarming,fan_off
2024-06-17 16:33:00,P12_D01_DIM-MID,P12,164,3,skin_rewarming,fan_off
2024-06-17 16:34:00,P12_D01_DIM-MID,P12,165,3,skin_rewarming,fan_off
2024-06-17 16:35:00,P12_D01_DIM-MID,P12,166,3,skin_rewarming,fan_off
2024-06-17 16:36:00,P12_D01_DIM-MID,P12,167,3,skin_rewarming,fan_off
2024-06-17 16:37:00,P12_D01_DIM-MID,P12,168,3,skin_rewarming,fan_off
2024-06-17 16:38:00,P12_D01_DIM-MID,P12,169,3,skin_rewarming,fan_off
2024-06-17 16:39:00,P12_D01_DIM-MID,P12,170,3,skin_rewarming,fan_off
2024-06-17 16:40:00,P12_D01_DIM-MID,P12,171,3,skin_rewarming,fan_off
2024-06-17 16:41:00,P12_D01_DIM-MID,P12,172,3,fan_free_control,fan_free_control
2024-06-17 16:42:00,P12_D01_DIM-MID,P12,173,3,fan_free_control,fan_free_control
2024-06-17 16:43:00,P12_D01_DIM-MID,P12,174,3,fan_free_control,fan_free_control
2024-06-17 16:44:00,P12_D01_DIM-MID,P12,175,3,fan_free_control,fan_free_control
2024-06-17 16:45:00,P12_D01_DIM-MID,P12,176,3,fan_free_control,fan_free_control
2024-06-17 16:46:00,P12_D01_DIM-MID,P12,177,3,fan_free_control,fan_free_control
2024-06-17 16:47:00,P12_D01_DIM-MID,P12,178,3,fan_free_control,fan_free_control
2024-06-17 16:48:00,P12_D01_DIM-MID,P12,179,3,fan_free_control,fan_free_control
2024-06-17 16:49:00,P12_D01_DIM-MID,P12,180,3,fan_free_control,fan_free_control
2024-06-17 16:50:00,P12_D01_DIM-MID,P12,181,3,fan_free_control,fan_free_control
2024-06-17 16:51:00,P12_D01_DIM-MID,P12,182,3,skin_rewarming,fan_off
2024-06-17 16:52:00,P12_D01_DIM-MID,P12,183,3,steady_state,fan_fixed
2024-06-17 16:53:00,P12_D01_DIM-MID,P12,184,3,steady_state,fan_fixed
2024-06-17 16:54:00,P12_D01_DIM-MID,P12,185,3,steady_state,fan_fixed
2024-06-17 16:55:00,P12_D01_DIM-MID,P12,186,3,steady_state,fan_fixed
2024-06-17 16:56:00,P12_D01_DIM-MID,P12,187,3,steady_state,fan_fixed
2024-06-17 16:57:00,P12_D01_DIM-MID,P12,188,3,steady_state,fan_fixed
2024-06-17 16:58:00,P12_D01_DIM-MID,P12,189,3,steady_state,fan_fixed
2024-06-17 16:59:00,P12_D01_DIM-MID,P12,190,3,steady_state,fan_fixed
